date,open,high,low,close,volume
2020/1/20,3229.48,3244.35,3217.26,3243.82,21032.98
2020/1/21,3233.33,3233.33,3197.13,3198.08,23463.01
2020/1/22,3183.77,3216.06,3150,3207.12,22362.59
2020/1/23,3183.19,3190.71,3096.72,3118.92,27237.51
2020/2/3,2846.73,2899.08,2846.73,2878.14,21541.22
2020/2/4,2814.01,2919.59,2814.01,2916.57,36348.44
2020/2/5,2926.11,2978.83,2911.93,2953.01,30938.53
2020/2/6,2962.24,3014.39,2942.02,3003.81,31600.36
2020/2/7,2995.84,3013.74,2974.72,3013.74,30918.04
2020/2/10,2997.51,3030.35,2987.61,3028.92,29463.58
2020/2/11,3033.18,3053.42,3020.26,3040.67,26898.92
2020/2/12,3034.24,3067.11,3030.96,3067.11,24855.03
2020/2/13,3067.37,3076.05,3040.25,3045.3,27462.46
2020/2/14,3038.79,3067.2,3038.49,3056.79,25048.2
2020/2/17,3065.17,3126.62,3065.17,3126.6,31291.58
2020/2/18,3124.29,3133.92,3102.64,3128.02,31143.93
2020/2/19,3122.29,3141.97,3114.23,3117.99,31494.43
2020/2/20,3124.79,3176.65,3110.69,3175.36,34538.8
2020/2/21,3167.06,3205.49,3164.87,3185.33,36423.66
2020/2/24,3172.96,3187.97,3151.44,3176.48,37012.8
2020/2/25,3124.94,3161.52,3084.74,3157.44,44122.07
2020/2/26,3121.12,3173.97,3117.5,3131.12,46872.34
2020/2/27,3135.91,3153.68,3123.29,3134.71,35029.65
2020/2/28,3064.75,3089.42,3016.47,3018.36,40078.93
2020/3/2,3038.29,3125.48,3038.29,3113.33,36701.5
2020/3/3,3151.05,3171.97,3119.31,3136.39,40977.25
2020/3/4,3124.74,3156.42,3116.93,3156.06,35310.46
2020/3/5,3181.74,3221.71,3167.85,3218.98,44506.92
2020/3/6,3185.68,3198.81,3174.67,3179.96,36183.89
2020/3/9,3130.31,3132.46,3081.62,3084.33,41421.11
2020/3/10,3058.79,3144.15,3044.01,3140.46,39293.87
2020/3/11,3145.7,3154.37,3110.82,3110.82,35222.63
2020/3/12,3076.7,3085.61,3045.59,3063.64,30750.25
2020/3/13,2938.57,3050.46,2934.13,3025.88,36603.05
2020/3/16,3036.23,3036.98,2918.1,2922.93,35153.81
2020/3/17,2930.34,2962.46,2845.32,2912.87,30582.27
2020/3/18,2926.16,2950.85,2859.49,2859.49,29091.19
2020/3/19,2849.67,2867.96,2773.54,2831.55,30197.49
2020/3/20,2857.66,2883.73,2831.91,2877.16,25174.1
2020/3/23,2805.77,2832.85,2783.77,2787.62,24955.94
2020/3/24,2832.56,2853.97,2794.94,2852.95,25681.07
2020/3/25,2908.41,2922.38,2890.02,2914.98,27293.59
2020/3/26,2894.3,2922.26,2885.42,2897.51,23393.97
2020/3/27,2926.97,2940.14,2904.69,2905.17,24059.83
2020/3/30,2871.06,2891.5,2853.67,2879.03,23950.17
2020/3/31,2900.13,2904.14,2874.72,2882.25,21847.08
2020/4/1,2875.15,2906.46,2862.1,2865.69,21714.02
2020/4/2,2850.69,2914.09,2850.39,2914.09,21772.35
2020/4/3,2906.67,2914.04,2886.23,2896.62,20072.42
2020/4/7,2941.72,2958.78,2936.3,2956.15,26998.84
2020/4/8,2940.57,2958.71,2934.68,2950.48,24335.45
2020/4/9,2961.47,2968.36,2955.8,2961.54,23804.48
2020/4/10,2962.89,2969.02,2923.87,2930.86,23332.79
2020/4/13,2918.23,2926.97,2907.21,2916.67,17697.35
2020/4/14,2929,2963.06,2923.34,2963.04,20257.51
2020/4/15,2962.39,2965.64,2943.57,2946.18,20549.24
2020/4/16,2932.8,2958.99,2931.13,2955.43,20288.43
2020/4/17,2971.84,2992.17,2966.01,2974.91,24555.53
2020/4/20,2976.91,2990.08,2969.4,2989.62,21168.81
2020/4/21,2978.79,2978.79,2942.93,2962.85,23307.81
2020/4/22,2949.26,2980.7,2943.41,2980.7,21714.25
2020/4/23,2987.56,2990.83,2972.2,2974.92,24865.13
2020/4/24,2971.18,2971.18,2937.19,2943.51,23505.8
2020/4/27,2947.41,2968.86,2937.67,2950.86,20999.76
2020/4/28,2955.58,2957.42,2890.81,2945.14,25361.36
2020/4/29,2936.05,2967.9,2935.37,2958.15,20185.66
2020/4/30,2968.58,3003.34,2968.58,2997.56,24214.46
2020/5/6,2967.7,3017.7,2966.7,3016.54,24953.26
2020/5/7,3014.78,3020.61,3002.3,3009.61,22646.18
2020/5/8,3021.35,3043.46,3017.66,3034.58,22659.02
2020/5/11,3041.12,3054.44,3023.13,3034.08,22488.6
2020/5/12,3033.89,3037.34,3009.75,3030.98,19630.76
2020/5/13,3021.95,3040.22,3014.25,3037.92,18446.49
2020/5/14,3026.4,3026.4,3007.58,3008.79,19743.55
2020/5/15,3019.67,3023.36,3001.45,3006.78,18872.83
2020/5/18,3010.97,3029.11,3000.12,3013.88,22545.16
2020/5/19,3037.23,3039.88,3026.6,3038.14,19684.5
2020/5/20,3035.96,3035.96,3014.74,3022.67,21023.06
2020/5/21,3030,3030.83,3002.2,3006.09,20326.16
2020/5/22,3000.97,3000.97,2943.34,2949.33,20881.11
2020/5/25,2951.9,2957.37,2937.42,2953.65,17255.84
2020/5/26,2964.06,2985.42,2961.96,2983.55,17408.14
2020/5/27,2984.35,2986.12,2968.24,2973.34,19788.58
2020/5/28,2974.84,2999.73,2955.94,2983.28,20731.67
2020/5/29,2972.11,2992.92,2965.86,2989.86,20627.58
2020/6/1,3010.42,3057.76,3010.42,3055.94,25069.65
2020/6/2,3056.85,3067.37,3049.28,3062.17,25581.94
2020/6/3,3071.59,3084.61,3063.55,3064.31,25514.13
2020/6/4,3073.2,3074.39,3051.06,3059.97,22632.11
2020/6/5,3064.1,3072.03,3049.29,3072.03,21707.89
2020/6/8,3083.76,3092.24,3075.57,3079.32,23075.28
2020/6/9,3081.17,3099.64,3074.24,3098.58,20883.17
2020/6/10,3093.5,3093.56,3076.26,3085.61,20773.2
2020/6/11,3081.46,3094.95,3052.52,3061.65,23344.96
2020/6/12,3015.4,3071.47,3011.02,3060.43,23576.61
2020/6/15,3048.39,3063.32,3029.24,3029.24,24293.53
2020/6/16,3053.18,3073.03,3049.27,3072.99,22305.69
2020/6/17,3073.95,3078.09,3059.65,3077.31,23441.16
2020/6/18,3071.01,3084.66,3060.75,3080.89,25837.4
2020/6/19,3080.35,3116.53,3077.23,3110.56,26398.71
2020/6/22,3109.78,3127.13,3101.53,3108.07,26757.71
2020/6/23,3103.46,3115.56,3091.9,3113.7,22499.89
2020/6/24,3116.17,3126.63,3114.32,3123.07,21292.12
2020/6/29,3116.28,3121.37,3093.96,3104.2,22042.29
2020/6/30,3107.96,3134.91,3107.96,3128.45,21476.03
2020/7/1,3135.29,3172.01,3128.77,3171.8,27309.81
2020/7/2,3169.42,3241.46,3167.27,3239.49,39066.13
2020/7/3,3253.58,3304.72,3253.58,3304.72,45827.29
2020/7/6,3341.45,3498.06,3341.45,3493.44,64287.31
2020/7/7,3543.89,3571.26,3496.94,3506.5,65693.21
2020/7/8,3498.41,3586.46,3488.08,3567.46,58633.92
2020/7/9,3567.51,3623.58,3557.18,3616.87,61924.92
2020/7/10,3583.66,3598.52,3534.97,3546.31,55547.55
2020/7/13,3542.18,3625.48,3531.34,3609.2,55735.63
2020/7/14,3600.52,3617.56,3528.31,3579.19,54248.54
2020/7/15,3587.01,3597.9,3507.01,3523.3,49135.37
2020/7/16,3518.12,3536.14,3364.35,3364.75,48996.69
2020/7/17,3369.25,3409.42,3334.44,3368.9,35915.55
2020/7/20,3400.14,3473.75,3375.73,3473.75,41800.58
2020/7/21,3490.96,3497.39,3459.52,3480.82,35888.18
2020/7/22,3474.81,3544.88,3471.24,3493.66,39293.28
2020/7/23,3465.31,3496.98,3414.71,3485.25,40668.34
2020/7/24,3470.07,3478.98,3338.27,3350.64,42665.38
2020/7/27,3364.94,3377.09,3327.46,3359.54,29907.56
2020/7/28,3381.49,3401.56,3362.95,3383.37,28917.99
2020/7/29,3377.11,3453.21,3364.5,3453.21,32461.54
2020/7/30,3458.47,3471.98,3440.2,3445.09,34040.95
2020/7/31,3438.77,3494.38,3418.63,3469.43,35348.37
2020/8/3,3492.71,3530.33,3487.97,3530.18,40704.77
2020/8/4,3539.08,3554.46,3513.94,3534.12,44196.17
2020/8/5,3525.34,3546.65,3494.43,3540.26,38550.56
2020/8/6,3543.62,3556.15,3494.91,3549.61,41499.83
2020/8/7,3532.94,3536.67,3467.02,3515.58,40364.59
2020/8/10,3502.45,3563.78,3495.66,3542.07,38116.41
2020/8/11,3542.31,3573.36,3496.86,3501.28,40017.55
2020/8/12,3487.85,3496.49,3420.49,3479.21,37801.73
2020/8/13,3488.55,3499,3468.89,3480.7,32409.34
2020/8/14,3475.39,3524.03,3461.81,3522,30584.1
2020/8/17,3536.48,3617.25,3531.72,3604.54,43416.37
2020/8/18,3607.83,3623.33,3598.06,3617.42,38044.6
2020/8/19,3610.57,3620.93,3570.23,3572.31,40525.07
2020/8/20,3549.04,3558.06,3514.22,3525.9,33526.15
2020/8/21,3543.04,3557.38,3519.67,3543.47,28721.02
2020/8/24,3554.33,3559.99,3530.06,3548.47,26575.46
2020/8/25,3555.97,3572.75,3525.83,3535.72,27666.97
2020/8/26,3533.76,3545.19,3479.82,3489.88,29379.68
2020/8/27,3493.79,3513,3472.26,3511.2,23673.35
2020/8/28,3507.2,3569.77,3500.23,3567.58,27080.07
2020/8/31,3580.97,3608.37,3558.78,3558.98,32296.26
2020/9/1,3552.76,3574.64,3544.3,3574.64,24661.01
2020/9/2,3584.99,3585.96,3539.57,3568.48,26115.18
2020/9/3,3567.66,3590.32,3536.44,3547.69,25491.9
2020/9/4,3496.73,3521.62,3488.52,3516.64,22120.73
2020/9/7,3510.91,3530.1,3443.4,3450.71,26022.91
2020/9/8,3459.77,3484.14,3433.86,3475.79,27051.14
2020/9/9,3438.64,3447.7,3394.19,3411.05,35097.76
2020/9/10,3440.02,3443.39,3382.77,3390.3,31211.89
2020/9/11,3380.82,3419.29,3375.3,3417.02,22148.06
2020/9/14,3433.38,3441.34,3417.85,3436.4,21371.09
2020/9/15,3434.63,3456.24,3420.59,3454.12,19747.96
2020/9/16,3451.49,3461.22,3428.31,3441.77,20018.96
2020/9/17,3434.84,3448.53,3404.56,3427.55,20265.42
2020/9/18,3428.06,3498.79,3425.56,3498.55,25589.29
2020/9/21,3509.91,3511.66,3472.3,3476.35,21623.57
2020/9/22,3448.78,3479.84,3422.62,3431.65,21382.59
2020/9/23,3436.4,3447.85,3421.75,3437.3,16904.91
2020/9/24,3419.64,3422.25,3375.99,3378.02,20654.6
2020/9/25,3389.78,3395.11,3362.12,3374.05,16468.79
2020/9/28,3379.9,3393.73,3365.13,3372.13,15570.99
2020/9/29,3387.16,3398.59,3374.48,3379.22,15119.09
2020/9/30,3387.98,3400.77,3356.09,3372.6,15335.43
2020/10/9,3419.37,3438.12,3416.79,3429.25,18811.31
2020/10/12,3445.27,3520.57,3443.98,3519.84,25924.17
2020/10/13,3514.23,3523.38,3494.71,3521.19,20471.91
2020/10/14,3514.76,3514.76,3493.12,3501.36,19834.97
2020/10/15,3503.62,3515.86,3490.07,3492.34,19084.49
2020/10/16,3494.72,3509.93,3478.61,3496.71,19410.86
2020/10/19,3512.18,3533.15,3466.8,3471.88,21216.39
2020/10/20,3466.09,3488.03,3452.05,3488.03,16493.58
2020/10/21,3492.28,3492.28,3462.95,3484.85,17747.75
2020/10/22,3475.19,3480.49,3439.04,3471.68,16583.85
2020/10/23,3467.13,3485.92,3434.13,3435.57,17400.16
2020/10/26,3415.31,3421.34,3381.65,3407.41,16754.86
2020/10/27,3396.52,3414.96,3391.05,3410.72,14897.75
2020/10/28,3412.73,3433.33,3394.01,3426.36,17302.64
2020/10/29,3391.23,3447.93,3386.38,3430.04,18417.08
2020/10/30,3436.24,3437.55,3374.18,3379.53,22960.09
2020/11/2,3383.93,3398.71,3364.23,3380.21,22620.94
2020/11/3,3395.63,3436.06,3393.57,3428.39,21482.88
2020/11/4,3430.86,3444.72,3410.59,3435.08,18810.52
2020/11/5,3464.62,3480.12,3449.9,3479.81,22627.71
2020/11/6,3486.46,3486.46,3450.45,3471.43,23449.53
2020/11/9,3489.55,3543.39,3489.55,3535.95,30968.72
2020/11/10,3550.5,3550.5,3507.05,3521.7,27831.71
2020/11/11,3515.28,3527.68,3499.57,3502.88,27071.09
2020/11/12,3505.24,3511.35,3489.56,3499.23,21605.83
2020/11/13,3487.2,3487.2,3449.87,3469.23,22761.27
2020/11/16,3485.52,3507.84,3472.92,3507.84,27913.76
2020/11/17,3508.03,3508.62,3483.72,3500.46,28327.82
2020/11/18,3497.77,3520.41,3494.28,3508.24,28717.54
2020/11/19,3499.61,3529.25,3490.54,3524.79,25293.35
2020/11/20,3521.13,3542.69,3517.68,3540.14,26084.27
2020/11/23,3546.84,3596.71,3540.43,3578.71,37338.63
2020/11/24,3571.28,3578.13,3559.64,3566.54,30062.35
2020/11/25,3581.98,3588.23,3524.11,3524.11,32175.59
2020/11/26,3521.73,3533.69,3505.19,3531.91,25552.57
2020/11/27,3536.24,3572.44,3526.47,3572.44,28018.02
2020/11/30,3582.78,3623.29,3555.23,3555.23,38380.91
2020/12/1,3552.32,3624.39,3550.21,3618.41,31551.04
2020/12/2,3620.07,3632.79,3601.48,3615.63,31241.07
2020/12/3,3614.75,3618.54,3594.04,3608.03,29815.78
2020/12/4,3602.35,3614.6,3581.69,3610.59,25601.5
2020/12/7,3612.76,3615.82,3578.82,3581.22,25422.28
2020/12/8,3582.36,3593.87,3566.99,3574.52,22665.37
2020/12/9,3580.71,3587.49,3534.39,3534.44,26050.98
2020/12/10,3527.9,3547.99,3519.52,3535.8,24712.38
2020/12/11,3543.92,3546.2,3485.38,3508.47,29829.57
2020/12/14,3510.94,3533.62,3499.5,3531.51,23956.11
2020/12/15,3528.86,3536.17,3509.78,3529.53,22543.7
2020/12/16,3533.77,3541.54,3521.08,3529.28,22060.61
2020/12/17,3529.58,3570.33,3515.66,3568.96,27517.52
2020/12/18,3564.34,3578.34,3545.74,3558.51,28060.43
2020/12/21,3557.97,3588.61,3544.03,3585.4,28342.08
2020/12/22,3575.32,3580.35,3515.44,3518.5,32270.01
2020/12/23,3524.48,3557.78,3522.08,3545.3,29927.51
2020/12/24,3545.16,3557.62,3515.62,3525.15,27479.64
2020/12/25,3513.27,3560.7,3509.65,3560.24,29423.31
2020/12/28,3560.02,3577.01,3546.72,3561.03,31590.12
2020/12/29,3563.13,3571.3,3538.75,3541.84,31145.93
2020/12/30,3537.61,3578.98,3536.98,3578.98,29075.79
2020/12/31,3584.52,3642.4,3584.52,3640.46,33536.06
2021/1/4,3642.15,3680.89,3623.79,3671.76,38025.28
2021/1/5,3660.44,3698.76,3652.6,3698.76,40748.56
2021/1/6,3701.11,3728.29,3682.45,3722.08,36984.3
2021/1/7,3724.21,3748.67,3696.65,3748.67,40499.31
2021/1/8,3750.24,3761.13,3715.77,3742.23,34517.67
2021/1/11,3743.5,3771.21,3686.51,3701.72,36217.3
2021/1/12,3687.56,3782.36,3687.01,3782.36,32312.83
2021/1/13,3787.55,3797.06,3747.97,3772.16,38777.34
2021/1/14,3757.76,3772.56,3731.14,3737.76,34732.23
2021/1/15,3738.17,3762.29,3704.07,3738.25,32435.89
2021/1/18,3726.1,3782.75,3715.05,3769.59,30137.83
2021/1/19,3769.72,3776.85,3724.26,3738.27,32318.89
2021/1/20,3735.9,3763,3727.84,3755.81,27194.51
2021/1/21,3764.03,3811.59,3758.64,3795.86,32717.47
2021/1/22,3790.9,3790.9,3757.86,3780.66,32412.54
2021/1/25,3779.2,3812.53,3764.18,3799.07,32680.58
2021/1/26,3785.14,3785.14,3736.66,3741.57,27776.74
2021/1/27,3739.6,3751.37,3717.48,3745.64,26375.91
2021/1/28,3705.05,3720.66,3665.41,3674.12,27052.1
2021/1/29,3691.48,3701.84,3612.63,3650.95,29339.04
2021/2/1,3644.82,3675.53,3637.19,3674.37,27715.63
2021/2/2,3680.2,3706.11,3664.19,3704.2,26420.02
2021/2/3,3701.55,3715.03,3677.78,3687.01,29696.67
2021/2/4,3672.81,3694.82,3633,3670.82,29857.27
2021/2/5,3678.83,3707.23,3661.5,3665.04,28985.22
2021/2/8,3673.69,3713.14,3660.62,3702.89,24955.54
2021/2/9,3710.58,3777.94,3698.93,3777.39,25349.22
2021/2/10,3786.97,3839.61,3786.85,3831.54,25767.69
2021/2/18,3900.81,3911.92,3840.52,3852.8,33999.26
2021/2/19,3838.55,3878.25,3809.42,3874.58,36059.66
2021/2/22,3886.15,3896.65,3818.13,3818.13,48799.04
2021/2/23,3792.16,3849.32,3792.16,3811.79,39849.69
2021/2/24,3814.49,3821.5,3701.87,3735.95,36172.47
2021/2/25,3768.97,3782.59,3740.55,3757.96,36572.25
2021/2/26,3684,3721.64,3669.52,3678.27,33283.12
2021/3/1,3701.78,3723.86,3681.29,3722.64,29812.67
2021/3/2,3738.86,3738.86,3653.34,3677.71,33958.47
2021/3/3,3668.87,3750.1,3667.35,3749.34,34733.34
2021/3/4,3717.57,3723.43,3655.44,3672.35,39328.15
2021/3/5,3630.17,3693.44,3623.22,3670.79,35617.12
2021/3/8,3694.92,3713.09,3586.08,3586.29,38670.24
2021/3/9,3579.93,3594.39,3488.62,3521.09,40733.29
2021/3/10,3553.14,3560.67,3516.38,3519.43,29954.81
2021/3/11,3532.2,3602.38,3532.2,3602.38,32188.98
2021/3/12,3613.27,3620.92,3581.82,3619.43,35777.28
2021/3/15,3607.67,3624.07,3555.89,3584.66,36758.67
2021/3/16,3589.61,3615.03,3570.21,3612.77,31643.71
2021/3/17,3601.22,3620.46,3574.52,3611.55,27976.61
2021/3/18,3615.84,3645.77,3615.56,3629.94,28420.11
2021/3/19,3588.8,3605.24,3552.53,3568.68,30885.95
2021/3/22,3570.2,3609.6,3568.22,3609.36,31227.66
2021/3/23,3611.35,3611.43,3553.35,3575.87,32614.26
2021/3/24,3557.64,3579.85,3524.12,3529.23,31719.59
2021/3/25,3516.64,3545.11,3506.03,3525.56,27048.9
2021/3/26,3535.77,3588.13,3535.77,3582.99,27445.24
2021/3/29,3594.86,3616.04,3574.13,3600.77,28462.67
2021/3/30,3597.87,3624.22,3588.2,3623.21,28517.88
2021/3/31,3618.52,3618.52,3585.6,3607.72,28278.47
2021/4/1,3610.76,3637.23,3604.48,3633.33,27508.24
2021/4/2,3639.94,3655.65,3629.67,3652.29,26250.71
2021/4/6,3659.89,3661.62,3639.03,3650.79,23459.07
2021/4/7,3651.26,3651.26,3619.55,3647.27,29555.01
2021/4/8,3634.53,3664.34,3625.96,3650.32,33149.43
2021/4/9,3642.85,3642.86,3607.89,3616.86,27987.42
2021/4/12,3611.92,3622.62,3567.82,3577.32,30937.94
2021/4/13,3575.56,3590.38,3551.04,3560.02,27045.26
2021/4/14,3560.61,3584.73,3556.34,3581.25,23305.76
2021/4/15,3573.78,3573.78,3535.47,3562.63,23382.44
2021/4/16,3571.24,3597.92,3557.53,3591.6,25834.75
2021/4/19,3592.57,3646.53,3578.73,3644.99,30236.48
2021/4/20,3634.07,3662.56,3630.2,3640.16,28499.47
2021/4/21,3622.7,3648.88,3616.21,3640.14,25358.45
2021/4/22,3650.54,3653.18,3622.69,3631.92,25086.7
2021/4/23,3628.74,3650.05,3622.71,3641.47,24911.9
2021/4/26,3651.92,3665.54,3604.13,3606.85,27674.46
2021/4/27,3605.72,3609.68,3581.78,3608.37,25285.76
2021/4/28,3597.4,3623.52,3588.12,3623.52,24710.39
2021/4/29,3624.58,3645.73,3613.56,3642.23,27637.67
2021/4/30,3635.3,3636.13,3591.87,3612.81,31228.18
2021/5/6,3611.99,3638.39,3591.83,3606.97,31003.16
2021/5/7,3612.35,3624.39,3581.25,3583.46,35343.2
2021/5/10,3588.39,3594.85,3565.69,3593,37379.68
2021/5/11,3570.55,3614.1,3547.6,3607.53,35062.79
2021/5/12,3594.83,3633.26,3593.4,3629.45,31120.76
2021/5/13,3597.31,3614.02,3582.93,3594.66,31897.97
2021/5/14,3601.55,3658.76,3587.36,3658.48,33661.58
2021/5/17,3658.51,3700.57,3658.24,3687.05,32186.26
2021/5/18,3690.24,3699,3679.96,3699,27107.28
2021/5/19,3690.7,3690.7,3672.58,3680.08,27813.93
2021/5/20,3669.55,3687.29,3654.04,3675.96,32572.38
2021/5/21,3680.05,3687.95,3647.33,3654.54,28355.94
2021/5/24,3654.24,3666.86,3637.03,3665.78,28924.74
2021/5/25,3671.3,3757.4,3671.2,3753.99,34096.89
2021/5/26,3759.77,3777.21,3758.22,3766.58,34169.55
2021/5/27,3758.57,3801.22,3751.78,3782.87,30913.89
2021/5/28,3784.88,3796.84,3755.06,3774.39,34870.47
2021/5/31,3773.65,3789.98,3753.27,3789.79,33109.83
2021/6/1,3782.57,3800.9,3754.57,3799.47,35245.68
2021/6/2,3801.16,3804.26,3757.33,3770.49,34808.07
2021/6/3,3768.69,3792.81,3756.83,3756.84,35355.17
2021/6/4,3737.17,3793.16,3733.42,3764.9,33038.71
2021/6/7,3770.49,3773.88,3754.48,3773,30340.12
2021/6/8,3772.16,3796.05,3734.89,3752.57,30409.36
2021/6/9,3749.13,3772.1,3744.76,3764.4,29798.24
2021/6/10,3760.34,3798.96,3756.78,3784.79,31791.2
2021/6/11,3788.21,3788.51,3759.92,3762.65,36028.77
2021/6/15,3760.26,3766.02,3718.02,3727.86,34894.06
2021/6/16,3728.03,3732.62,3682.75,3687.76,31235.65
2021/6/17,3677.3,3704.46,3676.3,3695.43,27700.51
2021/6/18,3690.07,3705.94,3671.9,3694.91,29637.35
2021/6/21,3684.83,3710.89,3672.78,3699.21,28061.17
2021/6/22,3710.34,3731.77,3707.22,3728.84,30718.94
2021/6/23,3730.92,3749.88,3720.9,3738.07,31037.21
2021/6/24,3740.54,3742.5,3719.78,3738.48,33516.98
2021/6/25,3739.24,3788.46,3736.23,3781.4,34571.44
2021/6/28,3786.32,3788.55,3767.41,3780.16,32088.95
2021/6/29,3775.24,3775.38,3742.53,3745.31,30572.6
2021/6/30,3744.73,3767.26,3741.46,3764.2,26791.9
2021/7/1,3774.02,3781.52,3746.08,3761.68,29156.66
2021/7/2,3741.85,3741.85,3683.56,3688.2,29164.2
2021/7/5,3686.23,3704.45,3679.54,3704.44,28765.14
2021/7/6,3703.16,3708.59,3665.15,3700.12,31361.43
2021/7/7,3677.33,3729.11,3673.03,3724.73,31846.59
2021/7/8,3728.41,3729.94,3690.47,3695.14,35056.4
2021/7/9,3681.21,3699.13,3652.7,3693.64,34962.37
2021/7/12,3715.79,3736.56,3697.08,3718.52,40322.35
2021/7/13,3718.25,3739.1,3713.25,3738.09,36191.71
2021/7/14,3732.12,3732.12,3695.04,3698.17,37182.2
2021/7/15,3688.27,3737.45,3683.22,3736.05,36287.37
2021/7/16,3730.71,3737.5,3707.84,3709.49,36556.75
2021/7/19,3700.25,3715.44,3674.95,3709.4,33641.37
2021/7/20,3684.17,3708.93,3678.02,3706.99,29351.11
2021/7/21,3713.56,3740.82,3713.56,3734.07,33867.15
2021/7/22,3735.12,3748.55,3729.49,3746.72,38081.59
2021/7/23,3743.55,3743.69,3711.86,3721.18,44618.1
2021/7/26,3708.18,3708.18,3589.37,3634.17,44249.14
2021/7/27,3634.17,3651.39,3542.73,3543.69,46868.92
2021/7/28,3517.1,3548.26,3471.89,3523.18,39543.42
2021/7/29,3567.51,3580.89,3545.21,3575.77,34425.07
2021/7/30,3561.59,3568.62,3532.51,3560.74,38118.62
2021/8/2,3548.5,3630.92,3529.54,3630.92,43264.78
2021/8/3,3612.54,3637.59,3600.65,3613.82,40045.04
2021/8/4,3608.51,3644.84,3606.25,3644.44,34854.3
2021/8/5,3628.16,3653.81,3615.21,3633.24,34823.05
2021/8/6,3632.12,3633.06,3602.13,3624.48,33657.46
2021/8/9,3607.19,3671.27,3603.99,3662.65,34964.9
2021/8/10,3656.39,3699.68,3644.19,3699.68,34482.39
2021/8/11,3696.72,3714.55,3693.52,3702.51,38339.95
2021/8/12,3692.12,3708.56,3682.38,3694.23,38069.28
2021/8/13,3683.44,3710.29,3669.08,3685.34,37780.76
2021/8/16,3683.29,3707.94,3679.67,3686.44,39069.55
2021/8/17,3680.94,3701.53,3603.37,3612.65,42251.12
2021/8/18,3607.79,3655.09,3602.88,3652.81,38891.68
2021/8/19,3642.33,3647.78,3611.64,3632.14,38208.77
2021/8/20,3607.94,3619.13,3558.09,3592.03,39075.72
2021/8/23,3601.96,3648.59,3601.8,3644.25,38441.15
2021/8/24,3649.64,3692.07,3648.45,3683.45,42987.73
2021/8/25,3687.06,3710.65,3678.81,3710.64,44970.28
2021/8/26,3707.41,3707.41,3667.72,3670.03,50248.49
2021/8/27,3662.44,3699.97,3661.35,3691.54,45505.67
2021/8/30,3705.02,3709.68,3681.88,3697.76,51221.58
2021/8/31,3688.19,3714.33,3664.45,3714.33,52363.83
2021/9/1,3714.25,3754.61,3683.64,3738.62,66667.2
2021/9/2,3731.07,3770.35,3728.73,3770.01,57221.23
2021/9/3,3776,3787.75,3741.01,3753.95,61404.43
2021/9/6,3752.28,3800.67,3752.28,3796.01,52128.9
2021/9/7,3795.85,3858.99,3788.95,3853.39,54708.56
2021/9/8,3850.04,3873.04,3837.02,3851.9,58577.65
2021/9/9,3843.12,3871.05,3838.23,3870.71,60428.41
2021/9/10,3868.68,3901.92,3858.66,3881.19,63470.69
2021/9/13,3877.15,3895.58,3870.38,3894.03,55692.21
2021/9/14,3888.02,3902.94,3831.39,3838.7,56439.94
2021/9/15,3826.71,3854.35,3813.2,3831.97,47449.89
2021/9/16,3841.01,3854.72,3780.06,3780.44,54615.7
2021/9/17,3768.04,3794.98,3740.84,3787.7,51631.2
2021/9/22,3734.43,3803.9,3731.59,3802.89,47180.51
2021/9/23,3826.76,3847.39,3806.82,3817.24,53445.35
2021/9/24,3812.68,3826.96,3781.18,3786.72,50677.4
2021/9/27,3800.25,3815.82,3731.02,3755.06,51014.98
2021/9/28,3749.87,3784.47,3740.34,3775.33,44373.14
2021/9/29,3745.22,3745.22,3687.08,3706.18,45211.39
2021/9/30,3712.1,3744.05,3712.1,3739.57,39532.38
2021/10/8,3782.52,3786.14,3743.26,3764.7,40673.53
2021/10/11,3773.29,3788.34,3758.98,3764.18,39389.41
2021/10/12,3753.25,3755.7,3683.87,3717.2,40494.92
2021/10/13,3713.6,3740.52,3684.44,3732.79,32466.65
2021/10/14,3725.81,3741.13,3717.51,3729.14,29470.69
2021/10/15,3722.54,3750.64,3712.78,3743.92,32000.05
2021/10/18,3742.54,3742.54,3709.39,3739.46,34056.58
2021/10/19,3733.32,3769.52,3731.56,3765.7,33386.49
2021/10/20,3755.36,3768.79,3746,3759.32,34360.75
2021/10/21,3762.52,3784.43,3748.11,3767.46,35200.28
2021/10/22,3767.43,3780.91,3750.67,3754.72,35284.85
2021/10/25,3745.97,3784.6,3735.42,3783.31,32090.45
2021/10/26,3786.43,3799.21,3762.15,3770.47,33697.84
2021/10/27,3762.31,3762.31,3723.77,3733.4,35021.95
2021/10/28,3719.16,3722.67,3678.12,3687.49,37745.44
2021/10/29,3688.39,3717.82,3671.09,3717.82,35844.55
2021/11/1,3700.08,3727.53,3688.39,3714.82,38185.68
2021/11/2,3713.68,3730.12,3644.62,3673.95,41709.5
2021/11/3,3669.16,3681.28,3647.57,3666.51,30630.43
2021/11/4,3674.17,3697.38,3671.18,3696.23,31908.42
2021/11/5,3689.22,3695.31,3659.23,3659.34,35397.04
2021/11/8,3659.77,3675.8,3651.66,3666.72,29788.16
2021/11/9,3675.63,3683.85,3656.64,3675.52,28704.51
2021/11/10,3667.04,3667.04,3614.06,3660.26,30669.79
2021/11/11,3653.95,3704.02,3650.11,3702.52,32173.52
