Date,Open,High,Low,Close, Volume,Turnover
20220826,4991.60,5007.73,4957.58,4962.93,15823752396.00,3056.23
20220829,4904.60,4946.04,4904.60,4944.53,14893151793.00,2733.66
20220830,4942.83,4945.73,4900.23,4922.82,15275882077.00,2616.14
20220831,4899.39,4932.93,4869.37,4900.10,19348179898.00,3615.15
20220901,4886.61,4915.22,4858.92,4858.92,14545184199.00,2674.40
20220902,4871.84,4871.84,4824.36,4843.38,13093011219.00,2384.03
20220905,4829.25,4836.13,4808.28,4836.13,13850990153.00,2531.72
20220906,4847.78,4891.30,4835.82,4890.41,16508127114.00,3012.04
20220907,4866.14,4912.40,4866.14,4900.86,16509223369.00,2830.74
20220908,4904.29,4906.97,4874.05,4875.09,15224703886.00,2465.27
20220909,4889.58,4942.41,4889.58,4939.15,16461080547.00,2789.75
20220913,4961.67,4971.72,4945.08,4955.98,15589633371.00,2751.95
20220914,4889.87,4926.22,4887.53,4902.15,13741955814.00,2466.26
20220915,4921.19,4921.19,4803.83,4837.22,18512937362.00,3313.08
20220916,4819.89,4819.89,4727.19,4727.19,18606324337.00,3006.77
20220919,4721.28,4747.33,4697.64,4715.27,13879967823.00,2319.96
20220920,4738.52,4756.04,4715.06,4728.67,12256588425.00,2315.53
20220921,4713.99,4718.94,4676.45,4699.39,13003408105.00,2194.50
20220922,4664.27,4693.74,4657.90,4662.82,12603073968.00,2185.37
20220923,4657.36,4681.43,4606.91,4634.59,13752287739.00,2276.55
20220926,4600.74,4672.40,4600.74,4604.36,14658839146.00,2422.04
20220927,4614.11,4673.07,4596.73,4673.07,13134344111.00,2350.31
20220928,4658.35,4658.35,4579.13,4579.78,12584421904.00,2197.19
20220929,4624.93,4634.71,4565.79,4583.42,12270687485.00,2175.42
20220930,4588.31,4605.72,4546.88,4547.41,11287302428.00,2010.45
20221010,4549.98,4549.98,4441.14,4445.62,13922896158.00,2351.62
20221011,4458.75,4472.63,4432.95,4460.14,11667970401.00,2043.67
20221012,4454.85,4536.16,4382.59,4536.16,15237133456.00,2635.32
20221013,4502.04,4533.61,4501.69,4505.74,14227105663.00,2519.10
20221014,4541.85,4637.43,4541.85,4616.75,16482575281.00,3193.26
20221017,4593.29,4632.47,4587.87,4629.34,14901877381.00,2794.70
20221018,4651.97,4651.97,4615.38,4623.59,13041404091.00,2444.07
20221019,4611.20,4620.74,4555.65,4555.65,12491751358.00,2416.76
20221020,4520.22,4573.17,4495.21,4524.66,13705278808.00,2634.11
20221021,4520.07,4537.90,4491.24,4507.88,13293775926.00,2278.34
20221024,4494.27,4542.50,4390.08,4393.90,17291543900.00,3210.70
20221025,4377.99,4431.47,4342.80,4385.73,15327056376.00,2775.25
20221026,4391.37,4468.57,4391.37,4431.15,17237491278.00,3133.63
20221027,4443.88,4465.21,4403.55,4403.55,17070280616.00,3276.83
20221028,4371.76,4375.90,4275.72,4282.57,17719452280.00,3157.07
20221031,4239.22,4296.44,4239.22,4254.26,19138133353.00,3270.69
20221101,4266.00,4398.88,4266.00,4398.88,20387546575.00,3685.91
20221102,4384.73,4477.32,4384.73,4452.05,20521872683.00,3720.41
20221103,4412.14,4445.59,4405.57,4424.78,16110119336.00,2879.74
20221104,4424.46,4576.08,4424.46,4565.41,21336667099.00,3962.66
20221107,4556.13,4593.19,4551.85,4575.78,19767850468.00,3399.14
20221108,4574.42,4574.42,4522.78,4550.81,15067301125.00,2625.92
20221109,4554.60,4560.04,4510.61,4512.03,13826024349.00,2349.91
20221110,4476.82,4486.78,4447.95,4471.70,15649181503.00,2464.35
20221111,4594.20,4625.09,4548.13,4582.53,25317684926.00,4240.18
20221114,4613.33,4635.21,4567.59,4580.57,22076679264.00,3831.27
20221115,4574.11,4667.11,4574.11,4667.11,19557316008.00,3590.94
20221116,4663.92,4684.05,4626.32,4631.86,16797957528.00,2982.33
20221117,4616.67,4616.67,4561.95,4614.68,16021985338.00,2918.37
20221118,4619.31,4633.72,4593.21,4593.21,17411115492.00,2989.32
20221121,4555.35,4565.35,4524.07,4565.35,14430154673.00,2484.29
20221122,4560.92,4594.27,4541.32,4555.25,18843658158.00,2623.17
20221123,4544.37,4571.17,4526.79,4559.08,18332349409.00,2519.37
20221124,4578.11,4578.11,4539.89,4542.31,13938973254.00,2129.23
20221125,4534.28,4565.44,4531.76,4551.89,17414503115.00,2353.56
20221128,4466.11,4506.96,4444.82,4506.96,16873337240.00,2465.68
20221129,4543.76,4633.89,4543.76,4631.24,22080253640.00,3444.95
20221130,4618.41,4646.88,4614.87,4638.82,20491317432.00,3119.77
20221201,4713.03,4720.18,4687.99,4688.25,22000713041.00,3676.85
20221202,4677.99,4691.91,4657.46,4660.69,16187754660.00,2608.50
20221205,4700.26,4738.31,4696.16,4737.68,25950596273.00,3632.60
20221206,4717.96,4777.93,4717.96,4759.91,20953826552.00,3405.11
20221207,4746.14,4783.97,4737.43,4750.20,19681295061.00,3223.40
20221208,4743.75,4756.16,4734.62,4745.62,16909840076.00,2607.24
20221209,4748.94,4792.61,4732.91,4788.88,22026343012.00,3458.68
20221212,4765.61,4768.54,4741.46,4742.43,18086802138.00,3101.78
20221213,4741.80,4741.80,4717.79,4722.22,14855493995.00,2542.80
20221214,4730.21,4741.67,4715.99,4724.62,14283377967.00,2616.88
20221215,4723.43,4731.11,4697.51,4729.55,12973052396.00,2435.79
20221216,4702.94,4722.23,4691.53,4719.39,13302817901.00,2287.92
20221219,4714.98,4724.47,4630.99,4645.73,14428359050.00,2364.16
20221220,4630.68,4630.68,4555.08,4573.33,11269220155.00,2087.93
20221221,4583.33,4594.32,4554.16,4566.63,9419315190.00,1667.63
20221222,4598.51,4610.33,4542.53,4558.78,12214632571.00,2150.88
20221223,4530.77,4567.45,4526.68,4547.99,9991444436.00,1757.38
20221226,4549.63,4593.15,4549.63,4582.58,10934875919.00,1991.34
20221227,4600.48,4633.28,4599.55,4629.31,11389148768.00,2017.24
20221228,4614.00,4624.02,4590.64,4607.09,12877012724.00,2156.64
20221229,4587.68,4607.41,4575.95,4592.26,11572428059.00,1970.56
20221230,4612.46,4627.46,4605.18,4605.18,11422671304.00,1928.90
20230103,4599.46,4647.68,4571.31,4642.81,15640303996.00,2618.97
20230104,4640.34,4658.55,4621.06,4642.45,15247956230.00,2590.58
20230105,4663.47,4731.66,4663.47,4728.51,15881659236.00,3125.86
20230106,4728.53,4765.44,4728.53,4746.14,15805880416.00,3005.14
20230109,4766.44,4791.48,4766.42,4779.08,15552283785.00,2892.99
20230110,4781.82,4798.25,4769.12,4787.71,14262516542.00,2698.04
20230111,4790.00,4818.40,4775.57,4776.91,14422120754.00,2614.97
20230112,4790.81,4804.89,4770.36,4785.03,13877653911.00,2389.17
20230113,4801.99,4840.45,4799.94,4840.45,13092234581.00,2531.30
20230116,4844.41,4953.64,4844.41,4912.45,18879269535.00,3670.26
20230117,4914.69,4918.52,4895.78,4913.72,12926945916.00,2494.38
20230118,4919.29,4927.13,4906.90,4912.39,12422411604.00,2197.97
20230119,4907.59,4945.76,4886.98,4945.76,12973544809.00,2428.10
20230120,4958.06,4985.00,4958.06,4982.74,17001547062.00,2851.71
20230130,5083.97,5083.97,5009.21,5011.25,22621354366.00,4201.23
20230131,5007.47,5014.88,4966.73,4969.58,18496278536.00,3232.21
20230201,4984.93,5018.30,4953.05,5018.30,20889105038.00,3520.69
20230202,5029.54,5029.54,4998.17,5006.98,19101894197.00,3400.89
20230203,4985.82,4985.82,4919.13,4966.35,17286917602.00,3032.79
20230206,4924.18,4924.73,4882.76,4906.49,16219429619.00,2988.09
20230207,4917.90,4924.50,4897.40,4916.94,15369566099.00,2637.58
20230208,4923.08,4928.12,4890.43,4892.09,14674121772.00,2465.44
20230209,4880.74,4960.12,4880.74,4960.12,15922682096.00,2882.05
20230210,4952.85,4953.19,4914.79,4931.58,16606139100.00,2839.84
20230213,4923.82,4977.57,4923.82,4977.02,20024223543.00,3395.37
20230214,4985.94,4985.94,4955.63,4978.38,16338078789.00,2886.19
20230215,4980.18,4980.18,4951.18,4956.92,18577195207.00,3118.94
20230216,4957.31,5001.81,4892.01,4909.83,24582110415.00,3880.05
20230217,4902.73,4922.32,4840.36,4840.36,18063903678.00,3088.91
20230220,4844.23,4955.19,4842.92,4953.71,22658077953.00,3628.28
20230221,4951.78,4978.18,4938.05,4970.09,21676523634.00,3347.29
20230222,4939.76,4952.65,4922.90,4929.67,15908964648.00,2606.08
20230223,4929.24,4949.91,4905.55,4922.76,15819513914.00,2662.95
20230224,4921.26,4921.26,4864.17,4878.25,14838252741.00,2574.98
20230227,4853.89,4884.56,4849.73,4856.07,14404834669.00,2585.00
20230228,4873.08,4890.49,4837.13,4886.28,15577282962.00,2621.66
20230301,4885.19,4955.05,4884.05,4952.18,21620305547.00,3347.40
20230302,4944.55,4960.53,4935.85,4940.32,21947526600.00,3277.25
20230303,4947.84,4956.49,4917.02,4951.67,22106014010.00,3076.82
20230306,4952.57,4952.57,4907.34,4932.75,21998075352.00,3655.77
20230307,4925.80,4942.51,4853.43,4855.38,24690725171.00,3422.25
20230308,4834.63,4849.46,4819.93,4845.87,16284650298.00,2568.90
20230309,4848.78,4854.28,4811.76,4830.83,16161330036.00,2632.02
20230310,4797.47,4807.77,4766.49,4766.49,17282506024.00,2855.81
20230313,4759.19,4810.08,4759.19,4810.08,20075339849.00,3179.09
20230314,4800.38,4800.38,4731.74,4776.44,21553823079.00,3502.62
20230315,4806.66,4816.47,4779.10,4779.42,19871709553.00,3002.89
20230316,4744.21,4764.31,4714.79,4716.27,21971563473.00,3258.25
20230317,4752.77,4791.78,4734.52,4743.62,25400276173.00,3969.34
20230320,4749.04,4768.49,4717.84,4722.61,28177413901.00,4169.98
20230321,4732.63,4781.30,4732.63,4781.26,21018835015.00,3330.21
20230322,4794.51,4817.33,4789.40,4806.47,22647177603.00,3622.58
20230323,4788.99,4850.07,4788.99,4850.07,22956731441.00,3989.71
20230324,4847.52,4849.28,4830.23,4841.55,23927687307.00,4110.72
20230327,4838.01,4838.01,4800.33,4830.88,25366819880.00,4414.77
20230328,4833.26,4833.26,4799.55,4805.37,21448896960.00,3678.36
20230329,4819.84,4825.83,4801.96,4811.51,20872350316.00,3749.50
20230330,4813.51,4846.89,4783.02,4845.72,21267760807.00,3741.11
20230331,4851.86,4869.83,4851.86,4868.38,20638570333.00,3755.50
20230403,4878.99,4927.82,4878.99,4924.86,26969683873.00,5228.40
20230404,4923.06,4930.73,4908.20,4930.73,28366593515.00,5393.83
20230406,4905.27,4930.46,4905.27,4928.78,23151631085.00,4681.11
20230407,4929.52,4965.11,4929.52,4963.72,20046264071.00,4016.38
20230410,4973.04,4973.04,4932.26,4935.50,22959220412.00,4729.09
20230411,4936.48,4941.91,4911.85,4933.52,22469643153.00,4388.61
20230412,4935.30,4948.47,4929.24,4939.48,24923914268.00,4535.76
20230413,4923.15,4928.87,4893.76,4900.55,25077390938.00,4443.76
20230414,4912.95,4936.06,4910.31,4933.36,23964975103.00,4472.53
20230417,4927.11,4984.76,4927.11,4984.76,25607421393.00,4516.80
20230418,4972.55,4998.45,4972.55,4995.86,23057123652.00,4451.94
20230419,4991.87,4991.87,4952.02,4955.11,23392252322.00,4334.72
20230420,4951.22,4951.22,4920.32,4943.70,24252663563.00,4618.84
20230421,4943.39,4943.39,4836.78,4836.78,26131865798.00,4814.14
20230424,4835.36,4835.36,4767.61,4782.88,24901227329.00,4548.94
20230425,4782.18,4782.18,4699.05,4737.78,26175361892.00,4658.49
20230426,4721.05,4765.16,4713.35,4741.32,24958725369.00,4608.23
20230427,4726.09,4776.70,4726.09,4763.83,22953600444.00,4186.72
20230428,4764.54,4819.53,4764.54,4819.14,25184688107.00,4396.97
20230504,4799.37,4811.37,4793.02,4808.14,31511297899.00,4664.34
20230505,4806.19,4807.96,4763.22,4777.25,27272071140.00,4072.32
20230508,4790.29,4826.97,4788.14,4825.64,31452155076.00,4459.48
20230509,4825.80,4843.23,4776.09,4776.09,32967064153.00,4676.47
20230510,4765.19,4768.19,4737.14,4756.12,26072147560.00,3914.70
20230511,4766.34,4771.37,4747.25,4747.68,20904242462.00,3270.05
20230512,4741.75,4748.94,4681.51,4681.51,21257826758.00,3146.89
20230515,4683.50,4753.98,4674.98,4753.98,23376357575.00,3611.41
20230516,4758.34,4758.34,4714.03,4724.90,18964666072.00,3151.06
20230517,4716.79,4729.97,4694.11,4711.70,16533033048.00,2742.91
20230518,4718.68,4730.96,4692.75,4710.22,18817882183.00,3148.49
20230519,4698.65,4722.59,4685.56,4699.29,17120161962.00,2960.15
20230522,4697.34,4732.57,4691.39,4723.37,15406442592.00,2675.54
20230523,4722.13,4722.13,4661.30,4661.30,16588399953.00,2548.31
20230524,4649.15,4654.51,4607.17,4607.17,17594107276.00,2761.56
20230525,4599.77,4610.89,4554.59,4595.79,17612531962.00,2941.32
20230526,4592.29,4607.50,4558.95,4599.61,15995313744.00,2704.25
20230529,4614.42,4614.42,4568.58,4579.03,20314144205.00,3306.27
20230530,4570.26,4592.77,4533.93,4592.77,21163673874.00,3481.67
20230531,4579.49,4579.49,4528.34,4548.86,18897571799.00,3293.26
20230601,4535.46,4591.82,4535.46,4562.89,20298431640.00,3406.28
20230602,4579.73,4632.91,4579.73,4629.38,19485580248.00,3282.90
20230605,4627.55,4627.55,4601.97,4612.11,18325245115.00,3025.53
20230606,4607.37,4622.72,4557.33,4559.01,19319804316.00,3109.89
20230607,4565.42,4565.60,4526.76,4537.26,14722214323.00,2634.91
20230608,4536.78,4569.93,4526.52,4558.22,16514068683.00,2739.26
20230609,4561.61,4587.19,4551.85,4587.19,19794749654.00,3472.89
20230612,4575.89,4614.32,4567.84,4599.42,19046518250.00,3365.33
20230613,4590.90,4625.00,4590.90,4624.15,17736994753.00,3200.39
20230614,4631.82,4647.39,4624.96,4625.96,19216733600.00,3446.98
20230615,4635.26,4696.73,4635.26,4696.73,19697569192.00,3904.50
20230616,4703.02,4750.33,4703.02,4746.53,20444560495.00,3913.18
20230619,4740.66,4740.66,4708.76,4716.63,20534004051.00,3869.06
20230620,4709.80,4729.16,4702.99,4714.91,19146784306.00,3875.00
20230621,4696.26,4697.38,4630.25,4630.25,19073728540.00,3626.56
20230626,4593.15,4601.28,4555.22,4561.29,20341293558.00,3463.05
20230627,4564.15,4611.08,4564.15,4606.02,17424534503.00,2880.41
20230628,4595.88,4598.43,4557.99,4595.32,16868625388.00,2949.67
20230629,4589.98,4597.09,4570.77,4578.56,15350253931.00,2870.19
20230630,4570.00,4624.18,4570.00,4608.50,16048825508.00,3018.52
20230703,4621.21,4664.28,4621.21,4656.92,19642969193.00,3553.47
20230704,4653.52,4667.76,4643.50,4666.45,18121518135.00,3121.34
20230705,4661.67,4663.50,4629.67,4631.48,16894364552.00,2861.80
20230706,4619.70,4643.05,4596.85,4602.78,16533615906.00,2774.15
20230707,4589.94,4595.60,4570.94,4575.24,16618056903.00,2559.21
20230710,4593.41,4616.41,4585.06,4599.23,14872000335.00,2614.07
20230711,4609.53,4630.24,4601.13,4630.23,14143712748.00,2558.78
20230712,4624.99,4629.15,4587.59,4592.52,18388948721.00,3127.50
20230713,4607.48,4659.04,4607.48,4656.57,18141755687.00,3262.13
20230714,4664.82,4667.03,4652.29,4655.08,18817478391.00,3185.76
20230717,4635.74,4635.74,4602.60,4620.03,15616839237.00,2627.14
20230718,4624.83,4624.83,4594.47,4605.96,14371791267.00,2483.39
20230719,4600.20,4610.04,4579.43,4598.64,12418532594.00,2172.25
20230720,4605.35,4621.00,4558.64,4560.56,14973163003.00,2605.77
20230721,4552.15,4582.73,4542.22,4555.17,13400207869.00,2271.64
20230724,4535.35,4563.31,4530.73,4536.15,12965869944.00,2160.49
20230725,4601.83,4654.94,4601.83,4654.94,21236403757.00,3605.67
20230726,4649.20,4649.20,4628.19,4641.92,15582629631.00,2500.36
20230727,4649.05,4668.76,4625.37,4629.15,17136037745.00,2520.55
20230728,4614.60,4724.49,4614.60,4716.89,22480526367.00,3431.20
20230731,4743.75,4787.95,4741.20,4748.80,25189371053.00,4183.51
20230801,4745.61,4764.91,4720.19,4737.65,20711058541.00,3193.82
20230802,4725.28,4741.62,4696.57,4707.98,17715306652.00,2605.06
20230803,4694.17,4736.30,4694.17,4736.30,16329093586.00,2611.35
20230804,4764.37,4788.01,4746.19,4756.87,21015916925.00,3537.57
20230807,4741.50,4741.50,4711.28,4723.63,16901719127.00,2871.11
20230808,4714.08,4726.62,4701.44,4708.65,14470752829.00,2439.61
20230809,4694.70,4708.10,4685.01,4687.99,13232869643.00,2241.95
20230810,4682.23,4697.52,4666.55,4694.57,12428764551.00,2064.60
20230811,4698.84,4698.84,4592.60,4592.60,16075884087.00,2395.19
20230814,4544.53,4571.70,4518.12,4568.65,15427639071.00,2468.82
20230815,4572.40,4572.40,4509.13,4545.51,13430004529.00,2226.57
20230816,4528.24,4542.74,4504.92,4504.92,12653546429.00,2089.08
20230817,4484.56,4530.04,4473.00,4525.90,12821619310.00,2157.54
20230818,4525.97,4529.23,4461.03,4461.03,13145798784.00,2140.23
20230821,4449.20,4462.78,4403.24,4403.24,12840318114.00,2086.96
20230822,4424.68,4446.72,4368.57,4435.35,16394621818.00,2601.01
20230823,4427.82,4427.82,4356.41,4356.41,13571335141.00,2094.25
20230824,4374.38,4412.25,4359.35,4387.00,16661765674.00,2540.04
20230825,4362.41,4382.56,4341.46,4355.35,15454058200.00,2330.59
20230828,4587.18,4587.18,4399.83,4404.90,24300951245.00,3845.24
20230829,4394.74,4484.31,4394.74,4468.55,21017295796.00,3288.23
20230830,4485.42,4502.93,4466.36,4475.71,19949554138.00,3032.16
20230831,4473.88,4475.02,4446.46,4450.74,17276818542.00,2514.55
20230901,4464.10,4489.88,4463.72,4475.65,15535798360.00,2230.00
20230904,4501.14,4545.56,4495.83,4545.56,20223855205.00,3020.90
20230905,4535.26,4535.26,4509.44,4513.36,15234564438.00,2434.06
20230906,4498.18,4507.73,4481.59,4505.96,14478914608.00,2273.15
20230907,4495.13,4495.13,4436.19,4436.19,14804651780.00,2211.22
20230908,4422.37,4430.96,4402.03,4416.74,12059960258.00,1883.97
20230911,4419.20,4472.44,4419.20,4452.49,15991232179.00,2572.21
20230912,4449.41,4462.06,4445.03,4445.43,12613920039.00,2020.58
20230913,4442.30,4446.90,4390.05,4411.32,12674490849.00,1936.46
20230914,4410.58,4417.72,4386.23,4403.42,14076079858.00,2008.11
20230915,4412.74,4417.50,4365.04,4377.13,14739048186.00,2314.38
20230918,4365.42,4411.48,4365.42,4398.78,12899586534.00,2143.33
20230919,4393.58,4393.58,4366.51,4383.56,12091693033.00,1815.27
20230920,4377.07,4377.33,4362.47,4362.47,10963690037.00,1606.80
20230921,4352.98,4363.49,4325.59,4325.59,11861731651.00,1778.05
20230922,4325.04,4406.91,4319.15,4406.91,15593381067.00,2584.97
20230925,4406.69,4406.69,4375.12,4378.57,13264745633.00,2212.51
20230926,4375.12,4385.70,4353.02,4353.02,11771942775.00,2032.00
20230927,4353.42,4390.21,4353.42,4367.35,13389662062.00,2273.94
20230928,4380.41,4380.41,4357.95,4362.85,12942263376.00,2147.27
20231009,4351.95,4359.59,4318.34,4355.80,14647884685.00,2420.07
20231010,4368.35,4368.35,4327.41,4327.52,14327338679.00,2283.37
20231011,4346.23,4360.89,4331.10,4340.32,15135089483.00,2605.75
20231012,4371.50,4378.92,4357.47,4378.92,17148203778.00,2737.30
20231013,4351.60,4351.60,4322.46,4335.21,14987516113.00,2454.92
20231016,4336.64,4336.64,4280.35,4289.10,14753134800.00,2387.38
20231017,4297.04,4303.10,4278.32,4299.81,13229129479.00,2075.61
20231018,4289.45,4289.45,4256.42,4257.60,14605614255.00,2295.13
20231019,4231.27,4231.27,4173.82,4173.82,15803638848.00,2537.93
20231020,4156.19,4174.78,4135.99,4142.97,14539105081.00,2315.67
20231023,4132.38,4132.38,4065.89,4089.34,15514536772.00,2231.82
20231024,4101.11,4113.63,4074.58,4108.20,16783030507.00,2575.28
20231025,4147.92,4161.12,4125.99,4126.73,18565873792.00,2777.76
20231026,4103.56,4139.31,4094.25,4138.42,15984112660.00,2494.25
20231027,4123.35,4218.04,4123.35,4202.45,17778389281.00,3028.54
20231030,4193.10,4247.21,4193.10,4237.01,20860648290.00,3281.92
20231031,4234.42,4234.42,4200.70,4219.44,17197365136.00,2687.51
20231101,4251.37,4251.37,4209.84,4215.81,14413494672.00,2417.73
20231102,4225.52,4239.97,4192.18,4192.18,14213828698.00,2137.03
20231103,4197.22,4245.94,4197.22,4232.31,15185194341.00,2373.08
20231106,4257.82,4295.48,4257.82,4294.11,21647781926.00,3382.80
20231107,4283.43,4293.66,4265.82,4283.80,16993934791.00,2744.38
20231108,4272.59,4295.99,4257.10,4277.98,17414198934.00,2801.87
20231109,4269.10,4293.17,4266.22,4276.23,16346244014.00,2603.01
20231110,4257.35,4257.35,4236.26,4247.06,14018429559.00,2226.69
20231113,4258.44,4258.44,4229.31,4250.08,14556447686.00,2378.41
20231114,4251.33,4269.48,4240.74,4253.30,14035183864.00,2219.32
20231115,4295.45,4295.45,4273.86,4283.70,15890733460.00,2623.69
20231116,4274.51,4276.58,4239.67,4239.67,13272350016.00,2053.66
20231117,4227.29,4242.78,4216.35,4241.08,13072899893.00,1988.67
20231120,4243.80,4263.57,4219.99,4254.29,14667757039.00,2287.13
20231121,4267.37,4290.39,4248.10,4253.42,17539063516.00,2504.84
20231122,4238.76,4238.76,4203.63,4203.63,15442927092.00,2078.32
20231123,4198.95,4229.35,4189.21,4228.80,14555325884.00,2030.90
20231124,4228.01,4228.01,4191.40,4194.91,15026670819.00,2011.34
20231127,4189.97,4189.97,4149.87,4170.41,14953946823.00,2124.38
20231128,4168.27,4182.82,4159.09,4181.67,13696756063.00,1995.71
20231129,4181.08,4181.08,4141.66,4148.03,14400974685.00,2048.72
20231130,4143.88,4159.42,4136.49,4150.27,14158304415.00,2011.08
20231201,4147.75,4151.74,4108.31,4144.43,16642459053.00,2476.22
20231204,4143.87,4150.32,4120.82,4121.32,15936729880.00,2444.19
20231205,4108.80,4108.80,4040.31,4040.31,15301196827.00,2320.60
20231206,4032.08,4067.48,4032.08,4051.59,16189638316.00,2430.27
20231207,4045.23,4053.01,4019.82,4041.10,15364484530.00,2299.01
20231208,4043.04,4064.09,4036.68,4054.91,19219914900.00,2908.90
20231211,4029.16,4088.85,4002.47,4082.77,19969821925.00,2892.16
20231212,4073.11,4090.16,4072.57,4089.46,15391432441.00,2290.52
20231213,4079.68,4079.68,4023.50,4023.50,13837099758.00,2165.00
20231214,4045.20,4056.67,4003.95,4003.95,13032723091.00,2016.77
20231215,4019.57,4039.22,3989.93,3990.26,14633764029.00,2212.59
20231218,3975.82,3992.51,3957.68,3965.11,13720445875.00,1937.98
20231219,3960.74,3986.37,3948.46,3970.67,12151749643.00,1787.23
20231220,3972.17,3972.17,3925.36,3925.36,12913852274.00,1853.72
20231221,3909.94,3972.66,3909.94,3965.90,14509722624.00,2236.07
20231222,3964.16,3997.05,3949.20,3965.49,16961307610.00,2405.35
20231225,3957.86,3979.15,3957.86,3977.71,11975875589.00,1718.37
20231226,3975.82,3975.82,3936.50,3948.56,11558102573.00,1689.33
20231227,3951.31,3962.62,3932.59,3959.05,13445907737.00,1850.98
20231228,3956.90,4058.89,3956.90,4054.18,20327390429.00,3138.79
20231229,4049.43,4079.40,4049.43,4079.40,16794273850.00,2584.34
20240102,4075.19,4075.19,4030.38,4030.38,16713652455.00,2405.86
20240103,4021.54,4031.18,4000.55,4018.73,15523772041.00,2221.87
20240104,4014.23,4014.23,3962.03,3979.08,14807729322.00,2142.43
20240105,3972.12,3994.27,3933.66,3946.39,16211963534.00,2324.78
20240108,3938.92,3938.92,3888.18,3888.80,15351319846.00,2161.07
20240109,3891.36,3910.34,3876.30,3898.32,14719281162.00,2184.93
20240110,3885.82,3921.82,3865.56,3878.46,13066990154.00,2040.97
20240111,3876.11,3923.73,3868.54,3910.39,15328400068.00,2418.39
20240112,3897.71,3926.55,3894.86,3894.86,13605107465.00,2074.67
20240115,3878.40,3910.19,3873.87,3889.00,12124091272.00,1867.37
20240116,3880.05,3904.44,3856.08,3902.64,14606648244.00,2178.23
20240117,3891.44,3891.44,3810.06,3810.06,14040500476.00,2135.62
20240118,3790.75,3858.23,3743.20,3858.23,21893346549.00,3086.35
20240119,3843.96,3869.02,3835.38,3846.48,15473468069.00,2370.00
20240122,3837.82,3837.82,3757.89,3758.49,19244018195.00,2763.50
20240123,3747.46,3801.96,3738.45,3784.04,16668651613.00,2446.28
20240124,3800.60,3831.30,3726.42,3831.15,19245771098.00,2606.13
20240125,3828.64,3916.82,3827.29,3916.82,24394461105.00,3172.95
20240126,3898.31,3916.23,3886.86,3895.91,22212048440.00,2856.06
20240129,3897.04,3898.87,3846.10,3846.10,21991359837.00,2881.93
20240130,3823.13,3832.52,3772.67,3772.67,17846039102.00,2356.44
20240131,3755.19,3779.88,3713.67,3720.82,20504557170.00,2679.82
20240201,3704.23,3764.76,3690.98,3721.23,18995294390.00,2474.74
20240202,3724.34,3736.23,3616.90,3663.77,22643745414.00,2831.26
20240205,3643.05,3718.34,3573.37,3663.41,27044668933.00,3373.03
20240206,3641.68,3826.15,3641.68,3825.41,27388860415.00,3488.87
20240207,3829.72,3902.19,3829.72,3902.19,30634714421.00,3893.09
20240208,3913.36,3960.96,3908.79,3934.25,27928105835.00,3656.60
20240219,3977.84,3977.84,3939.47,3976.73,25796034328.00,3508.28
20240220,3962.66,3982.01,3944.53,3978.07,19165577287.00,2774.38
20240221,3952.44,4077.72,3952.44,4021.93,24890755721.00,3549.95
20240222,4015.26,4056.43,4015.26,4056.43,19152280845.00,2789.25
20240223,4063.41,4067.08,4041.82,4064.84,21052261005.00,3024.93
20240226,4061.71,4065.16,4032.08,4034.64,22014907559.00,3135.08
20240227,4018.30,4094.55,4018.30,4094.55,21323904829.00,3261.93
20240228,4100.27,4130.17,4026.96,4026.96,28588740400.00,4341.78
20240229,4010.72,4118.96,4010.72,4118.96,22934157754.00,3682.39
20240301,4118.51,4150.71,4114.77,4147.92,23186138177.00,3770.69
20240304,4151.15,4158.59,4125.83,4156.22,23651745107.00,3914.52
20240305,4135.30,4173.52,4135.30,4170.82,24033242390.00,3935.17
20240306,4157.82,4181.35,4147.29,4158.08,20364313054.00,3238.29
20240307,4155.57,4175.16,4122.04,4124.08,22389905020.00,3347.16
20240308,4125.13,4155.40,4110.22,4152.90,19039429268.00,3020.68
20240311,4153.05,4212.50,4153.05,4212.50,22486441895.00,3785.09
20240312,4217.75,4233.11,4200.30,4221.12,25753486055.00,4321.94
20240313,4219.94,4224.04,4189.95,4200.65,22969401729.00,3652.12
20240314,4201.69,4225.18,4169.34,4189.25,22131588327.00,3523.78
20240315,4179.50,4209.11,4154.52,4207.05,21830336278.00,3386.81
20240318,4218.00,4250.50,4217.68,4250.22,24680417587.00,3975.66
20240319,4238.60,4254.57,4217.70,4217.70,23733176613.00,3653.15
20240320,4207.41,4231.98,4207.41,4229.90,20890980628.00,3220.58
20240321,4240.68,4242.53,4213.48,4219.38,20818149227.00,3284.30
20240322,4207.53,4207.53,4152.85,4176.06,22509423255.00,3519.17
20240325,4166.91,4197.62,4142.67,4142.67,21588928582.00,3297.88
20240326,4142.27,4159.50,4131.18,4157.11,19586807439.00,3216.37
20240327,4152.11,4152.11,4093.02,4093.02,19062661218.00,2946.66
20240328,4089.34,4156.79,4089.34,4127.86,20319001204.00,3169.19
20240329,4124.60,4154.62,4124.60,4154.54,18752564306.00,2835.36
20240401,4172.24,4231.91,4172.24,4231.91,23782747195.00,3561.84
20240402,4228.03,4228.26,4200.02,4214.18,21736577457.00,3219.36
20240403,4211.60,4211.60,4193.81,4200.94,22078655968.00,3195.89
